text,language
Important notice: Your prize claim requires urgent attention. Act immediately to avoid issues. Ref: 5891,en
Important notice: Your prize claim requires urgent attention. Act immediately to avoid issues. Ref: 1638,en
Important notice: Your prize claim requires urgent attention. Act as soon as possible to avoid issues. Ref: 2716,en
Do you ever notice that when youre driving anyone going slower than you is an idiot and everyone driving faster than you is a maniac,en
Important notice: Your prize claim requires urgent attention. Act without delay to avoid issues. Ref: 6287,en
Important notice: Your tax refund requires urgent attention. Act as soon as possible to avoid issues. Ref: 6032,en
Important notice: Your tax refund requires urgent attention. Act immediately to avoid issues. Ref: 1422,en
Innocent: Hello. Suspect: Hello this is John from TechCare Solutions. Weve been monitoring your computers activity and it appears that your device has been infected with a malicious virus. Its a very serious issue that needs to be addressed immediately to prevent any further damage or data loss. Can you please tell me what kind of computer youre using and what operating system its running on Innocent: Uh yeah I think its a Dell laptop running Windows 10. Look can we make this quick Im in the middle of a deadline and I really dont have a lot of time to talk. Suspect: I completely understand Mr. Thompson. Time is of the essence in this situation. The virus is actively spreading and could compromise your personal files and financial information. I need to walk you through a few steps to remote access your computer and remove the virus. Can you please go to your computer and open the Event Viewer Its usually found in the Control Panel or by searching for it in the Start menu. Innocent: Okay okay. Yeah I think I can do that. Hold on a sec... Alright Ive got it open. What do I need to do now Suspect: Great job Mr. Thompson Now I need you to click on the Windows Logs section and tell me the error code you see on the top of the list. This will help me identify the severity of the infection. And please dont worry Im here to help you and my team at TechCare Solutions is experts in resolving these kinds of issues. Weve helped thousands of customers like you. Innocent: Okay let me see... The error code is... uh... 7034. Yeah thats it. Look can we just get this over with I really need to get back to work. Suspect: Yes 7034 thats a critical error code Mr. Thompson. It means your computer is heavily infected and needs immediate attention. Dont worry Im going to guide you through the process to fix it. Im going to need you to download a software tool that will allow me to remote access your computer and remove the virus. Its a specialized tool that only our company uses and its completely safe and secure. Can you please go to our website techcaresolutions.com and click on the Download Fix Tool button Innocent: Yeah yeah Ill do it. Okay Im on the website... Alright Ive downloaded the tool. Whats next Suspect: Excellent Mr. Thompson Now I need you to install the tool and grant me permission to access your computer remotely. This will allow me to remove the virus and fix the issue. Please open the downloaded file and follow the installation prompts. Once its installed youll see a prompt asking for a permission code. Ill give you the code and youll need to enter it exactly as I give it to you. The code is 8472-Alpha-Bravo-Charlie. Can you please enter that code and grant me access Innocent: Okay okay... ... Im installing the tool... ... Alright Ive got the prompt... ... Yeah Ive entered the code. You should have access now. Just fix the problem already I dont have all day. Suspect: Mr. Thompson Im now accessing your computer remotely. Please be patient for just a minute or two while I work on removing the virus and fixing the issue. Okay Ive removed the virus but I need to run a few more scans to ensure your computer is completely clean. This may take a few more minutes. In the meantime I need to let you know that there will be a small service fee for the repair which is 299.99. Would you like to pay with a credit card or PayPal Innocent: What 299.99 Thats ridiculous I dont have time for this. Look just fix the problem and send me a bill or something. I dont have time to deal with payment right now. Just get it done. Suspect: Mr. Thompson I understand your concern but I need to let you know that this is a one-time payment for the repair service. We cant send you a bill because this is a specialized service that requires immediate payment to activate the repair process. If you dont pay now the virus will reactivate and cause even more damage to your computer. I can offer you a discount though. If you pay now I can give you a 10 discount bringing the price down to 269.99. Would you like to proceed with the payment Innocent: Fine fine. Just take the payment and fix the problem. Ill give you my credit card info. But make it quick I dont have all day. Suspect: Mr. Thompson I appreciate your cooperation. Please go ahead and give me your credit card information including the card number expiration date and security code. Ill process the payment and complete the repair. And dont worry our system is completely secure and your information will be protected. Innocent: Wait what No Im not giving you my credit card info over the phone. Thats crazy. Im not doing that. Goodbye.,en
FreeMsg: Hey - Im Buffy. 25 and love to satisfy men. Home alone feeling randy. Reply 2 C my PIX QlynnBV Help08700621170150p a msg Send stop to stop txts,en
44 7732584351 Do you want a New Nokia 3510i colour phone DeliveredTomorrow With 300 free minutes to any mobile  100 free texts  Free Camcorder reply or call 08000930705.,en
Important notice: Your account verification requires urgent attention. Act without delay to avoid issues. Ref: 5389,en
Important notice: Your tax refund requires urgent attention. Act without delay to avoid issues. Ref: 2781,en
Important notice: Your account verification requires urgent attention. Act immediately to avoid issues. Ref: 4279,en
Important notice: Your tax refund requires urgent attention. Act immediately to avoid issues. Ref: 9981,en
Important notice: Your tax refund requires urgent attention. Act without delay to avoid issues. Ref: 4212,en
Important notice: Your prize claim requires urgent attention. Act as soon as possible to avoid issues. Ref: 5616,en
Important notice: Your prize claim requires urgent attention. Act without delay to avoid issues. Ref: 2620,en
Important notice: Your prize claim requires urgent attention. Act immediately to avoid issues. Ref: 4499,en
Important notice: Your account verification requires urgent attention. Act immediately to avoid issues. Ref: 3233,en
Important notice: Your account verification requires urgent attention. Act immediately to avoid issues. Ref: 7515,en
Important notice: Your tax refund requires urgent attention. Act immediately to avoid issues. Ref: 841,en
Important notice: Your tax refund requires urgent attention. Act without delay to avoid issues. Ref: 6690,en
SMS SERVICES. for your inclusive text credits pls goto www.comuk.net login 3qxj9 unsubscribe with STOP no extra charge. help 08702840625.COMUK. 220-CM2 9AE,en
500 free text msgs. Just text ok to 80488 and well credit your account,en
Important notice: Your account verification requires urgent attention. Act as soon as possible to avoid issues. Ref: 8073,en
Dear V0DAF0NE CustomerYou are a 500000 winner of Guaranteed Caller Prize this is our Final attempt to contact you To Claim Call 7908807538 Now,en
Important notice: Your account verification requires urgent attention. Act without delay to avoid issues. Ref: 2047,en
Hi akash Last 8 Hours Left Buy 2 Eyeglasses with Lenses at just Rs.1299 Coolwinks. Pay using 100 CoolCash  save upto Rs.1500: https://goo.gl/LhHKCT,en
Important notice: Your prize claim requires urgent attention. Act as soon as possible to avoid issues. Ref: 119,en
Important notice: Your account verification requires urgent attention. Act as soon as possible to avoid issues. Ref: 5266,en
Important notice: Your prize claim requires urgent attention. Act immediately to avoid issues. Ref: 7924,en
Innocent: Hello. Suspect: Hello this is Karen from National Billing Services. How are you today Ms. Johnson Im calling to inform you that our system has detected an overpayment on your account and youre eligible for a refund of 427.92. Would you like to proceed with the refund process Innocent: Wait whats this about I dont understand. Did I pay too much for something Suspect: Dont worry Ms. Johnson its a simple mistake on our part. Our system shows that you accidentally paid twice for a service from one of our partner companies. Its an easy fix and Im happy to help you get your refund today. Can you please confirm your address so I can verify the information on file Innocent: Refund I dont know... What partner company I dont remember paying for anything twice. Are you sure this is right Suspect: Ms. Johnson I completely understand your skepticism. Let me assure you this is a legitimate refund. The partner company is TechCorp Solutions. You might not remember the payment but our records show that you were billed incorrectly. If youd like I can provide you with a reference number to confirm the details. Would you like me to read that to you Innocent: TechCorp Solutions... I dont know... I dont think Ive ever heard of them. Whats this reference number youre talking about Is that like a special code or something Suspect: Exactly Ms. Johnson The reference number is a unique code associated with your account. Its TFN123456. You can verify it on your previous statements or invoices from TechCorp Solutions. If you dont have those handy dont worry I can proceed with the refund process. To expedite the refund I just need to confirm some information. Can you please tell me the last four digits of your social security number Innocent: Oh dear Im not sure... I dont want to give out my social security number to just anyone. Are you sure youre who you say you are Can I trust you Suspect: Ms. Johnson I completely understand your concerns. I assure you Im a legitimate representative from National Billing Services. Were a reputable company and Im only trying to help you receive your refund. Your social security number is required for verification purposes only. Its a standard procedure to ensure were refunding the correct amount to the right person. If youre still hesitant I can offer to have my supervisor call you back to confirm the details. Would you like that Innocent: Okay... I think so... If youre sure its safe... I want to get this refund but I dont want to get in trouble... Can you just tell me again whats going to happen Suspect: Ms. Johnson I completely understand. Let me walk you through the process again. Once I verify your information Ill process the refund of 427.92. Youll receive the funds within 3-5 business days. To finalize the process I need the last four digits of your social security number. Then Ill need you to provide your bank account information so we can deposit the refund directly into your account. Its a simple and secure process. Would you like to proceed Innocent: Bank account information I dont know... That sounds like a lot to give out... Can you just mail me a check instead Suspect: Ms. Johnson I understand your concern but our company policy is to issue refunds via direct deposit only. Its faster and more secure than mailing a check. Plus it ensures you receive your refund quickly and efficiently. I assure you our system is completely secure and your information will be protected. If youre still hesitant I can offer to have you pay a small verification fee of 25 to ensure the security of the transaction. Would you like to proceed with the verification fee Innocent: Verification fee No no no... I dont think so... That sounds like some kind of trick... I dont want to pay anything... I just want my refund... Can I just talk to your supervisor Suspect: Ms. Johnson I understand your concerns. Ill go ahead and escalate this to my supervisor Rachel. Shell be able to assist you further. Please hold for just a moment and Rachel will be with you shortly. Ah Rachel is on the line now. Rachel Ms. Johnson has some concerns about the refund process. Would you like to take over Innocent: Oh thank goodness... I hope Rachel can help me... Hello Rachel Suspect: Hello Ms. Johnson Im Rachel the supervisor. I apologize for any inconvenience youve experienced. Ive reviewed your case and Im happy to help you with your refund. I understand youre hesitant about providing bank account information. Let me offer you an alternative solution. We can process the refund through a third-party payment processor. All you need to do is purchase a prepaid debit card for 49.95 and well deposit the refund onto that card. Its a one-time fee and youll receive your refund of 427.92. Would you like to proceed with this option Innocent: A prepaid debit card That sounds like a lot of money... 49.95 is a lot... I dont know if I want to spend that... Is that really the only way Suspect: Ms. Johnson I understand your concerns about the fee. Let me see what I can do. Okay Ive spoken with my manager and we can offer you a special one-time discount on the prepaid debit card. We can reduce the fee to 29.95. This is a one-time offer and its the best we can do. If you dont take advantage of this offer Im afraid youll forfeit your refund of 427.92. Would you like to take advantage of this special offer,en
cmon babe make me horny turn me on Txt me your fantasy now babe - Im hot sticky and need you now. All replies cost 1.50. 2 cancel send STOP,en
Innocent: Hello. Suspect: Hello My name is Karen Thompson and Im calling from Global Financial Services. How are you today Ms. Jenkins Innocent: Im doing great thanks for asking Karen. What can Global Financial Services do for me today Suspect: Wonderful to hear that Ms. Jenkins Im calling to inform you that our system has flagged an error on your account and it appears youve overpaid on one of your recent transactions. Youre eligible for a refund of 427.50. Would you like me to assist you in processing this refund today Innocent: That sounds like a nice surprise Karen Id love to get that refund processed. But before we do I was wondering if theres any way to you know expedite the process or maybe even get a little extra for my trouble Suspect: I completely understand Ms. Jenkins I can definitely look into expediting the process for you. And as a one-time courtesy I can offer you an additional 10 of the refund amount which would bring the total to 470.25. However to facilitate this Ill need to verify some information to ensure the refund is processed correctly. Can you please confirm your full name address and the last four digits of your social security number Innocent: That sounds like a great deal Karen Id be happy to provide the necessary information. My full name is Samantha Jenkins my address is 123 Main Street and the last four digits of my social security number are 9872. And just to confirm youre saying Ill get the full 470.25 if I provide this information Suspect: Thats correct Ms. Jenkins Youll receive the full 470.25 refund once weve verified the information. And dont worry all of this is completely secure and confidential. Now to finalize the process I just need you to cover a small verification fee of 25. This is a one-time payment to ensure the refund is processed correctly. Can you please provide me with your bank account and routing number so I can assist you with the verification fee Innocent: A verification fee huh Well Im not sure Im comfortable with that Karen. Cant you just you know waive the fee or something I mean Im getting a refund so it seems like youre already making things right. Or maybe theres something else you can offer me to make up for the inconvenience Suspect: I completely understand your concerns Ms. Jenkins I can definitely try to accommodate you. Let me see what I can do. Okay Ive spoken with my supervisor and were willing to waive the verification fee but only if youre willing to proceed with the refund process immediately. If youre unable to provide the necessary information Im afraid the refund will be cancelled and youll forfeit the 470.25. So can you please provide me with your bank account and routing number so we can get this processed for you today Innocent: Well I suppose I have no choice Karen. But before I give you the information can you at least throw in some extra incentive for my trouble Maybe a few extra hundred dollars or some kind of premium service Im taking a bit of a risk by giving out my bank information after all. Suspect: I understand your concerns Ms. Jenkins And I appreciate your willingness to cooperate. Let me see what I can do. Okay Ive managed to secure an additional 100 bonus for your trouble. This is a one-time offer and youll receive a total of 570.25 if you provide the necessary information now. Additionally Ill upgrade your account to our premium service which includes priority customer support and exclusive discounts. So are you ready to proceed and receive your refund including the bonus and premium service upgrade Innocent: Now were talking Karen I think we have a deal. But just to confirm youre saying Ill get the full 570.25 plus the premium service upgrade and all I have to do is provide my bank account and routing number And youll take care of the rest Suspect: Thats absolutely right Ms. Jenkins Youll receive the full 570.25 refund plus the premium service upgrade and all you need to do is provide your bank account and routing number. Ill take care of the rest and youll see the funds deposited into your account within the next 24-48 hours. So can you please go ahead and provide the necessary information so we can finalize the process Innocent: Alright Karen. Ill give you the information. But dont think this is the last Ive heard from you Global Financial Services. I expect to see that money in my account and I expect that premium service to be top-notch. My bank account number is 1234567890 and my routing number is 123456789. Now get it done Suspect: Thank you so much Ms. Jenkins Ive received the information and Ill get the refund processed immediately. You can expect to see the funds in your account within the next 24-48 hours. And dont worry our premium service is top-of-the-line and youll receive the highest level of support from our team. Thank you for choosing Global Financial Services and Im glad we could resolve this issue for you. Have a wonderful day Ms. Jenkins Innocent: Youre welcome Karen. Im looking forward to seeing that money in my account. And dont think this is the last youve heard from me either. Ill be keeping a close eye on my account and I expect everything to go smoothly. Thanks again and goodbye,en
Important notice: Your prize claim requires urgent attention. Act as soon as possible to avoid issues. Ref: 6209,en
Important notice: Your tax refund requires urgent attention. Act without delay to avoid issues. Ref: 9819,en
Important notice: Your prize claim requires urgent attention. Act as soon as possible to avoid issues. Ref: 5708,en
Important notice: Your prize claim requires urgent attention. Act without delay to avoid issues. Ref: 5800,en
Important notice: Your prize claim requires urgent attention. Act as soon as possible to avoid issues. Ref: 3738,en
Suspect: Hello my name is John and Im calling from the customer service department of Amazon. How are you today Innocent: Im doing great thanks. What can I do for you John Suspect: Weve been trying to reach you about a refund thats due to you. It seems there was an error in our system and we owe you 500. Innocent: That sounds amazing What kind of error was it Suspect: It was just a technical glitch on our end. But dont worry were taking care of it. To process the refund I need to verify some information with you. Innocent: Okay what kind of information do you need Suspect: Just your full name address and the credit card number you used for your last purchase. Innocent: Im not sure Im comfortable giving out that information over the phone. Can you tell me more about this glitch Suspect: Like I said it was just a technical issue. But if you want to receive your refund youll need to cooperate with me. Innocent: I see. So how long has this glitch been going on Have there been any other customers affected by it Suspect: Uh let me check on that. Yes its been going on for a few weeks now and weve had several customers affected. Innocent: Several customers huh Can you give me their names or contact information so I can reach out to them and discuss our experiences Suspect: Im afraid thats confidential information. But like I said were taking care of it and youll receive your refund soon. Innocent: Okay John. Before we proceed can you please transfer me to your supervisor so I can get some more information about this glitch,en
Thank you winner notified by sms. Good Luck No future marketing reply STOP to 84122 customer services 08450542832,en
Important notice: Your prize claim requires urgent attention. Act as soon as possible to avoid issues. Ref: 4469,en
Important notice: Your tax refund requires urgent attention. Act as soon as possible to avoid issues. Ref: 6155,en
Important notice: Your tax refund requires urgent attention. Act as soon as possible to avoid issues. Ref: 9382,en
Ringtone Club: Get the UK singles chart on your mobile each week and choose any top quality ringtone This message is free of charge.,en
Important notice: Your prize claim requires urgent attention. Act without delay to avoid issues. Ref: 6463,en
Innocent: Hello. Suspect: Hello this is Officer Johnson from the Social Security Administration. Weve been trying to reach you about a very serious matter. Your social security number has been suspended due to suspicious activity. Can you please confirm your social security number to verify your identity Innocent: Officer Johnson Im happy to cooperate but before we proceed I was wondering if theres any kind of reward or compensation for my time and trouble in resolving this matter. Im a busy person and Id like to know whats in it for me. Suspect: I understand your concern Mr. Thompson. Let me assure you this is a high-priority matter. If you cooperate with us we can offer you a one-time exemption from any potential fines and penalties associated with this issue. Additionally well provide you with a complimentary identity theft protection package worth 200. But we need to act quickly as this is a time-sensitive matter. Every minute counts. Can you please confirm your social security number so we can get started Innocent: A one-time exemption and a 200 package thats a good start Officer Johnson. But Im thinking more along the lines of a cash incentive. You see my time is very valuable and Ive got a lot on my plate. Would the SSA be willing to offer say a 1000 reward for my cooperation and prompt resolution of this matter Suspect: Mr. Thompson I understand youre a busy person and I appreciate your willingness to cooperate. Let me see what I can do. Okay Ive checked with my supervisor and we can offer you a one-time payment of 500 to compensate for your time and trouble. But I need to stress that this is a one-time offer and we need to resolve this matter immediately. If you dont take care of this now the consequences will be severe including potential legal action and frozen assets. So what do you say Mr. Thompson Are you willing to cooperate and take care of this now Innocent: 500 is a bit more like it Officer Johnson. But Im still not convinced its worth my while. You see Ive got some... business ventures that could use a bit of a boost. Would the SSA be willing to throw in some additional assistance maybe a small business loan or a grant to help me get things off the ground That would really sweeten the deal for me. Suspect: Mr. Thompson I think youre pushing your luck. Ive already gone out of my way to get you that 500 offer. However I can try to see what else I can do. Alright Ive checked again and we can offer you a special economic stimulus package for small business owners like yourself. Its a one-time grant of 2000 but you need to act fast. This is a limited-time offer and we need to process the paperwork immediately. But let me be clear: this is only available if you cooperate fully and resolve this social security matter right now. Can I get your social security number to get the ball rolling Innocent: Now were talking Officer Johnson A 2000 grant is more like it. And the 500 on top of that is just icing on the cake. Alright I think we have a deal. My social security number is... ...but before I give it to you can you confirm that this grant is completely free of any strings or obligations I dont want any surprises down the line. Suspect: Mr. Thompson I assure you this grant is completely free of any strings or obligations. Its a one-time payment to help small business owners like yourself get back on their feet. The only thing we need from you is your cooperation in resolving this social security matter. And let me remind you this is a time-sensitive offer. If you dont take advantage of it now itll be off the table. So can I get your social security number to process the paperwork And just to confirm Ill need you to verify your bank account information so we can deposit the grant and the 500 payment. Innocent: Okay Officer Johnson. Ill give you the social security number. But before I do can you just confirm that this grant and the 500 payment will be deposited into my account today I want to make sure I get the money as soon as possible. And one more thing can you also throw in a personal letter of recommendation from the SSA stating that Im a responsible business owner and a valued member of the community That would really help me out with some other business opportunities Im pursuing. Suspect: Mr. Thompson youre a shrewd businessman I like that. Alright I can confirm that the grant and the 500 payment will be deposited into your account today within the next hour in fact. And I can also arrange for a personalized letter of recommendation from the SSA signed by the Director herself. Thats a unique offer just for you Mr. Thompson. Now can I please get your social security number to finalize the paperwork And just to reiterate Ill need your bank account information to deposit the funds. Innocent: Officer Johnson youre a man of your word I like that. Alright my social security number is 542-56-8765. And my bank account information is... ...but before I give it to you can you just confirm that this entire conversation will remain confidential I wouldnt want any of this to ah leak out and affect my business reputation. Suspect: Mr. Thompson I completely understand your concerns. As a federal officer Im bound by confidentiality agreements. This conversation and all the information youve shared will remain strictly confidential. You have my word on that. Now can I please get your bank account information so we can finalize the deposit And just to confirm Ill need the routing number and account number to process the payment. Innocent: Officer Johnson I think weve got a deal. My bank account information is... ...routing number 123456789 account number 9876543210. But before I let you go can you just give me your direct phone number and extension so I can reach out to you personally if I need anything else And maybe we can discuss some other... business opportunities in the future Suspect: Mr. Thompson youre a savvy businessman Ill give you that. Alright my direct phone number is 202-555-1234 extension 4567. You can reach out to me anytime and Ill make sure to take care of you. And who knows maybe we can discuss some other opportunities in the future. But for now lets just focus on getting that grant and payment processed. Ill go ahead and finalize the paperwork and you should see the funds in your account within the hour. Thanks for your cooperation Mr. Thompson. Innocent: Officer Johnson its been a pleasure doing business with you. Ill be looking forward to seeing that money in my account. And who knows maybe our paths will cross again soon. Thanks again for your... assistance. Goodbye Officer.,en
Important notice: Your tax refund requires urgent attention. Act immediately to avoid issues. Ref: 638,en
Innocent: Hello. Suspect: Hello My name is Karen Thompson and Im calling from National Credit Services. How are you today Mrs. Johnson Innocent: Im uh Im doing okay I guess. Whats this about Suspect: Mrs. Johnson Im calling to inform you that our system has detected an overpayment of 427.95 on your account. Youre eligible for a refund and Im happy to assist you in processing it. Would you like to proceed with the refund Innocent: Wait what An overpayment I dont understand. Is this some kind of mistake Am I in trouble Suspect: No no no Mrs. Johnson This is actually good news Our system error resulted in an overcharge and were correcting it. Youre not in trouble at all. In fact youre due this refund. I just need to verify some information to ensure the refund is processed correctly. Can you please confirm your date of birth and the last four digits of your social security number Innocent: Oh no I dont know if I should be giving out that information. Is this really legitimate How do I know this isnt some kind of scam Suspect: I completely understand your concern Mrs. Johnson. I assure you this is a legitimate call. National Credit Services is a reputable company and were required by law to notify customers of any errors on their accounts. If youd like I can provide you with a reference number and you can call us back to verify the authenticity of this call. Or I can transfer you to my supervisor Mr. Davis who can further assist you. Would you like me to do that Innocent: Yes please transfer me to your supervisor. I want to make sure this is real and Im not going to get in trouble or have my identity stolen or something. Suspect: Mrs. Johnson. Please hold for just a moment while I transfer the call to Mr. Davis. Okay Ive transferred the call. Mr. Davis will be with you in just a moment. Ah Mr. Davis is on the line now. Mr. Davis this is Karen. I have Mrs. Johnson on the line and she has some concerns about the refund. Innocent: Hello Mr. Davis. Im so scared. I dont know whats going on. Is this really a refund Can you please explain everything to me Suspect: Mrs. Johnson I completely understand your concerns. Let me assure you this is a legitimate refund. Our system error resulted in an overcharge and were correcting it. Ive reviewed your account and you are indeed eligible for a refund of 427.95. To process the refund I need to verify some information. Can you please confirm your bank account information so we can deposit the refund directly into your account Innocent: I dont know... Im not sure I should be giving out my bank account information. What if this is a trick What if youre going to take all my money Suspect: Mrs. Johnson I understand your hesitation. But let me assure you this is a standard procedure for processing refunds. We need to verify your account information to ensure the refund is deposited correctly. And I want to reassure you that our company takes the security of our customers information very seriously. Were a reputable company and we would never attempt to fraudulently access your account. In fact to further verify the authenticity of this call I can offer to send a verification code to your email address. Would you like me to do that Innocent: I... I dont know. I think I just want to hang up and forget about this whole thing. This is all just too scary for me. Suspect: Mrs. Johnson I understand your concerns but I want to remind you that if you dont take care of this refund it will be forfeited and youll lose the opportunity to receive the 427.95 thats rightfully yours. Im trying to help you here. If you hang up youll be giving up on this refund. Is that really what you want to do Innocent: No... no I dont want to give up the refund. But Im just so scared. I dont know what to do. Can I call you back later Maybe after I talk to my husband Suspect: Mrs. Johnson I understand your concerns but time is of the essence here. If you dont take care of this refund today it will be too late. However I can offer you a compromise. I can put a temporary hold on the refund for the next 30 minutes. That way you can discuss it with your husband and then call me back to proceed with the refund. But please Mrs. Johnson you must call me back within the next 30 minutes or the refund will be forfeited. Can I give you a call-back number to reach me directly Innocent: Okay... okay. Yes please give me the call-back number. Ill talk to my husband and call you back. But Im still scared. What if this is a trick Suspect: Mrs. Johnson I understand your fears but I assure you this is a legitimate call. The call-back number is 1-800-555-1234 extension 456. Please call me back within the next 30 minutes and well get this refund processed for you. And to put your mind at ease Ill give you a confirmation code: NJ456. When you call back please mention this code and Ill know its you. Dont worry Mrs. Johnson well get this taken care of.,en
Important notice: Your tax refund requires urgent attention. Act without delay to avoid issues. Ref: 3993,en
Important notice: Your prize claim requires urgent attention. Act immediately to avoid issues. Ref: 4335,en
Important notice: Your account verification requires urgent attention. Act without delay to avoid issues. Ref: 7909,en
Important notice: Your tax refund requires urgent attention. Act as soon as possible to avoid issues. Ref: 6541,en
Important notice: Your account verification requires urgent attention. Act without delay to avoid issues. Ref: 9951,en
Hi akash Your Rs.3000 wallet bal expires in next 4 Hours Get Spectacles FRAME for FREE  Shop Sunglasses starting Rs.499: https://goo.gl/9PNVKG,en
Suspect: Hello my name is Officer Johnson from the Social Security Administration. Weve been trying to reach you about a serious issue with your social security number. Innocent: Oh what kind of issue Can you tell me more Suspect: Yes sir. It appears that your social security number has been compromised and is being used for fraudulent activities. We need to verify some information to resolve this matter. Innocent: That sounds serious. What information do you need to verify Suspect: I just need to confirm your social security number and date of birth to look up your account. Innocent: Okay but how do I know youre really from the Social Security Administration Can you give me your badge number or something Suspect: Ah yes of course. My badge number is 847521. Now can you please provide me with your social security number Innocent: Hold on let me get my paperwork. Whats the exact address of the Social Security Administration office youre calling from Suspect: Uh were located at... 1450 Pennsylvania Avenue NW Washington D.C. Innocent: Thats not the correct address. The Social Security Administrations main office is actually in Baltimore Maryland. Suspect: Oh I must have misspoken. Anyway we dont have much time to waste. If we dont resolve this issue immediately your social security benefits will be suspended. Innocent: I see. Well Im not comfortable giving out my personal information over the phone. Can I call you back at a later time to verify everything Suspect: Im afraid thats not possible sir. This is a high-priority case and we need to resolve it now. If you dont cooperate well have to send the police to your location. Innocent: That sounds like a threat. Are you trying to scare me into giving you my personal information Suspect: No no sir Im just trying to help you resolve this issue. Let me transfer you to my supervisor and she can explain everything in more detail. Innocent: Okay sure. But before I talk to your supervisor can you tell me what kind of fraud is associated with my social security number Is it credit card fraud or something else Suspect: Ah yes... its... uh... identity theft. Yeah thats it. Identity theft.,en
Suspect: Hello this is John from Windows Technical Support. Weve been receiving reports of a virus on your computer. Innocent: Oh really What kind of virus is it Suspect: Its a very serious one. Its called the Windows Defender Virus. Its causing problems with many computers. Innocent: I see. How did you know my computer was infected Suspect: We have a special system that monitors all Windows computers and alerts us when theres a problem. Innocent: That sounds impressive. Can you tell me more about this system Suspect: Its proprietary information but I can assure you its very advanced. Innocent: Im not sure I understand how it works. Can you walk me through the process of how you detected the virus on my computer Suspect: Well our system scans the internet for IP addresses that are sending out suspicious signals. Your IP address came up as one of them. Innocent: Thats fascinating. So youre saying my IP address is broadcasting some kind of signal that indicates I have a virus Suspect: Yes thats correct. Innocent: And what makes you think its the Windows Defender Virus specifically Suspect: Our system ran a diagnostic test on your computer remotely and confirmed the presence of the virus. Innocent: Remotely You mean you can access my computer without my permission Suspect: Of course not We only access computers with the owners consent. But in your case we had to take emergency measures to protect your data. Innocent: Im not sure Im comfortable with that. Can you prove that youre actually from Windows Technical Support Suspect: Let me transfer you to my supervisor. Hell be able to verify our credentials. Innocent: Okay that sounds good. But before you do can you tell me what steps I need to take to remove the virus Suspect: Ah yes. Well need to remote into your computer and run some software to remove the virus. But first I need you to go to this website and download a tool... Innocent: Whats the website address again,en
Innocent: Hello. Suspect: Hello is this Karen Thompson Congratulations youve been selected as a winner of our 10000 cash prize giveaway Innocent: Yeah thats me. Whats the deal with the prize How do I get it Suspect: Wonderful Youre one of our lucky winners To claim your prize I just need to verify some information to ensure its going to the right person. Can you please confirm your full name address and date of birth for me Innocent: Karen Thompson 123 Main St and my birthday is June 12 1985. Can I go now Suspect: Thank you Karen I just need a little more information to process your prize. Can you please tell me your social security number Its just for verification purposes I assure you. Innocent: Uh hold on let me check something real quick. Okay its 542-87-9356. Look can we wrap this up I have a meeting in 5 minutes. Suspect: Karen thank you so much for your cooperation I just need to let you know that theres a small processing fee of 200 to claim your prize. Its a one-time payment to cover the administrative costs. Would you be able to provide me with your debit or credit card information to process the payment Innocent: Wait what No I dont think so. I didnt agree to pay anything. I thought I won a prize. Suspect: I apologize for the confusion Karen. This is a standard procedure for all our winners. If you dont pay the processing fee we cant release the prize to you. Its a one-time payment and then youll receive your 10000 cash prize. If you dont take advantage of this opportunity someone else will. Are you sure you dont want to take care of this now Innocent: No Im not paying anything. This sounds like a scam. Im not giving you my credit card info. Suspect: Karen I understand your concerns but I assure you this is a legitimate prize. Youve been verified as a winner and this is the final step. If you dont pay the processing fee youll forfeit your prize. I can offer you a discount on the processing fee just for you to 150. Would you like to take advantage of that Innocent: No Im not paying. This is ridiculous. Goodbye.,en
caller: Hello is this Mr. Johnson receiver: Yes whos calling caller: My name is Officer Rachel from the Social Security Administration. Im calling to inform you that your social security number has been suspended due to suspicious activity. receiver: Suspended What kind of activity caller: Weve received reports of fraudulent transactions under your name and we need to verify some information to clear up this issue. receiver: I dont know what youre talking about. I havent done anything wrong. caller: I understand sir. To resolve this matter I need you to confirm your social security number and date of birth. receiver: Wait why do you need that information Can you give me a call-back number to verify your identity caller: Im afraid this is a secure line and Im not allowed to give out that information. But I assure you this is a legitimate call. If you dont cooperate well have to take further action. receiver: Im not giving you any information. This sounds like a scam.,en
Important notice: Your tax refund requires urgent attention. Act as soon as possible to avoid issues. Ref: 3593,en
Important notice: Your account verification requires urgent attention. Act immediately to avoid issues. Ref: 9123,en
Important notice: Your prize claim requires urgent attention. Act as soon as possible to avoid issues. Ref: 1628,en
Important notice: Your prize claim requires urgent attention. Act as soon as possible to avoid issues. Ref: 7968,en
Important notice: Your account verification requires urgent attention. Act without delay to avoid issues. Ref: 142,en
Important notice: Your prize claim requires urgent attention. Act as soon as possible to avoid issues. Ref: 65,en
our Mobile Number has been registered for ICICI Bank Mobile Banking Alerts. We thank you and look forward to be of service to you,en
Important notice: Your account verification requires urgent attention. Act as soon as possible to avoid issues. Ref: 2265,en
Important notice: Your prize claim requires urgent attention. Act immediately to avoid issues. Ref: 9945,en
Important notice: Your account verification requires urgent attention. Act without delay to avoid issues. Ref: 5231,en
Important notice: Your tax refund requires urgent attention. Act as soon as possible to avoid issues. Ref: 7173,en
